Fecha; Valor
0,6248491982296149; 0,5517520800523981
0,6238969010923733; 0,5863781125935735
0,6273251707864428; 0,6422089630376706
0,6319428401702916; 0,17387615579456306
0,6300188112603545; 0,5140188930548392
0,6300188112603545; 0,48888358521506825
0,6300188112603545; 0,4645099533704419
0,638344609088809; 0,43150979682652124
0,6350693871489391; 0,40127180387356387
0,632467575327547; 0,7093887858094219
0,6332838300166111; 0,2657125186377086
0,6330797663443452; 0,2358167358282841
0,632467575327547; 0,2101101709921548
0,6361407214283358; 0,35178190608904525
0,6496089237978946; 0,5085348258897983
0,6504251784869587; 0,45427871034042466
0,6504834823933204; 0,4767939218431563
0,658704333190324; 0,3767539976441423
0,6594039800666646; 0,3312166542201418
0,6652538053382911; 0,25320410618411215
0,6687909089909024; 0,27402748158470336
0,6673624632850402; 0,1730260709785536
0,6679746543018383; 0,20630179101643198
0,6767493922092781; 0,424581205091641
0,6777697105706084; 0,3274082742444189
0,67613720119248; 0,3824393648936143
0,6777697105706084; 0,35863699004534644
0,680830665654599; 0,2828502285284614
0,6875647668393784; 0,5643674074157026
0,6900135309065709; 0,4721267133218876
0,6900135309065709; 0,44940337946674125
0,6927683904821624; 0,5460092848509112
0,7026654785870655; 0,4999278871446645
0,6980594699844891; 0,3938917075348952
0,7028695422593315; 0,5407537204844137
0,7048591630639254; 0,45318002294266646
0,7114402164945053; 0,4948681823197756
0,7169499356456884; 0,650448551797646
0,7132767895448997; 0,5505793408217786
0,7200983465892216; 0,6240266689250052
0,7272891617071678; 0,5917098445595855
0,7356923990830464; 0,43497547840486805
0,7316425200488434; 0,5140188930548392
0,7328669020824397; 0,45892432940604844
0,7441584252811606; 0,3886865185649019
0,7532732693090438; 0,4478038598769376
0,7528651419645118; 0,4139008150263914
0,7549057786871722; 0,3873739372335867
0,7628642619055478; 0,6103709064406275
0,7626601982332818; 0,4976428591592308
0,7653130259727403; 0,4393338414595026
0,7631703574139469; 0,5682883077088899
0,763476452922346; 0,5528643688072123
0,7714349361407216; 0,4234175334323923
0,7659252169895384; 0,4774584452878997
0,777080697740082; 0,33959509016673217
0,7775568463087028; 0,378059727921533
0,781142536549949; 0,4313552854103633
0,7855153295270785; 0,5630213182024651
0,7894945711362663; 0,4972382187868103
0,7913651547987051; 0,5367810159652939
0,797759149863041; 0,5391542008946101
0,8059216967536826; 0,49427274513309505
0,8036361836243029; 0,4604730705961757
0,812451734266196; 0,429853695591364
0,8225528860433651; 0,39030604978096683
0,817349262400581; 0,3339446978354046
0,8191858354509753; 0,27947029130000745
0,8191858354509753; 0,30950888835852153
0,8328581014928002; 0,40603016307656414
0,8325315996171745; 0,36002577927649326
0,836939374938121; 0,3200200170915166
0,8458439715460937; 0,3707413735006525
0,8538358470017492; 0,4611890460316116
0,8544888507530006; 0,43155235396148794
0,8595904425596517; 0,40104964837498003
0,8696478664070494; 0,4568387879907716
0,8709771954720967; 0,5010132754377455
0,877466420250157; 0,5942106807436435
0,8779561730635954; 0,5688595647052483
0,8829761394013401; 0,5288715749601584
0,8840780832315767; 0,48378987699753906
0,8785683640803935; 0,44703372081518034
0,8859146562819711; 0,503165010124029
0,8889756113659617; 0,5852800297005734
0,8899959297272919; 0,5467709608460558
0,8970361264204705; 0,4597293786175831
0,8975462856011354; 0,41690520367390616
0,898648229431372; 0,39584486240815886
0,9091779149202999; 0,4814784019289404
0,9165242071218773; 0,5637998598803594
0,9128510610210887; 0,5048787811131042
0,9140754430546849; 0,5345841449237426
